divipola,annee,valeur,moran_local,p_simule,classe,municipio,departamento
15790,2002,1.4570220321612282,0.8402288444738721,0.004,Bas-Bas,Tasco,Boyacá
15798,2002,0.25348968526585364,1.874558588681012,0.002,Bas-Bas,Tenza,Boyacá
15804,2002,0.0,1.8501175838217738,0.004,Bas-Bas,Tibaná,Boyacá
15806,2002,0.0,2.114973075124749,0.002,Bas-Bas,Tibasosa,Boyacá
15808,2002,0.0,2.458365089755251,0.001,Bas-Bas,Tinjacá,Boyacá
15810,2002,0.0,-0.2524843703692714,0.393,Non significatif,Tipacoque,Boyacá
15814,2002,0.0,2.44739184475511,0.001,Bas-Bas,Toca,Boyacá
15816,2002,2.5782732207964107,0.14748153610934642,0.006,Bas-Bas,Togüí,Boyacá
15820,2002,0.0,2.4205952146496106,0.001,Bas-Bas,Tópaga,Boyacá
15822,2002,0.36628621414715734,1.440876058037595,0.005,Bas-Bas,Tota,Boyacá
15832,2002,0.0,0.5612023518614665,0.186,Non significatif,Tununguá,Boyacá
15835,2002,0.0,2.0878136854431624,0.002,Bas-Bas,Turmequé,Boyacá
15837,2002,0.0,2.460890895610684,0.001,Bas-Bas,Tuta,Boyacá
15839,2002,2.061840554885647,0.3346185271544728,0.031,Bas-Bas,Tutazá,Boyacá
15842,2002,0.0,2.1093427745835136,0.001,Bas-Bas,Úmbita,Boyacá
15861,2002,0.12122432491950545,2.024149700930269,0.001,Bas-Bas,Ventaquemada,Boyacá
15879,2002,0.0,2.2185980935307024,0.001,Bas-Bas,Viracachá,Boyacá
15897,2002,2.4801547012575282,0.09884738628484674,0.119,Non significatif,Zetaquira,Boyacá
17001,2002,1.1815049590933195,0.32778681857947306,0.187,Non significatif,Manizales,Caldas
17013,2002,3.90331920060502,0.27529542473533886,0.163,Non significatif,Aguadas,Caldas
17042,2002,2.7812730132115897,-0.009202388412728793,0.289,Non significatif,Anserma,Caldas
17050,2002,2.72560062736852,-0.007177750956033147,0.428,Non significatif,Aranzazu,Caldas
17088,2002,2.0498209355759047,0.22318471147125657,0.109,Non significatif,Belalcázar,Caldas
17174,2002,1.6825009408453249,0.3981260997031344,0.066,Non significatif,Chinchiná,Caldas
17272,2002,2.817667090349324,-0.003765224564127455,0.276,Non significatif,Filadelfia,Caldas
17380,2002,2.1667613207530536,-0.2359167844208045,0.092,Non significatif,La Dorada,Caldas
17388,2002,3.8949729050906154,0.1140781745093558,0.356,Non significatif,La Merced,Caldas
17433,2002,4.286389417736922,1.0114265778460358,0.005,Haut-Haut,Manzanares,Caldas
17442,2002,2.5339527376155275,-0.06313518385112314,0.229,Non significatif,Marmato,Caldas
17444,2002,5.635601018864385,1.2412789967034785,0.043,Haut-Haut,Marquetalia,Caldas
17446,2002,5.673214033540574,1.3275830988914261,0.038,Haut-Haut,Marulanda,Caldas
17486,2002,3.1166090483676196,-0.010683790365838634,0.42,Non significatif,Neira,Caldas
17495,2002,2.990984257234395,0.11345687887560914,0.004,Haut-Haut,Norcasia,Caldas
17513,2002,3.7639766723996475,0.2066289109457101,0.21,Non significatif,Pácora,Caldas
17524,2002,2.6688926560796458,0.04868103648129107,0.108,Non significatif,Palestina,Caldas
17541,2002,6.656042854243474,3.4394088390766138,0.001,Haut-Haut,Pensilvania,Caldas
17614,2002,3.9486824500785027,0.07883299146071487,0.408,Non significatif,Riosucio,Caldas
17616,2002,2.8176280973143975,0.002468941004278886,0.311,Non significatif,Risaralda,Caldas
17653,2002,4.1903629784208585,0.39424900855729333,0.142,Non significatif,Salamina,Caldas
17662,2002,7.420366941564814,3.574995110333875,0.004,Haut-Haut,Samaná,Caldas
17665,2002,3.0790607960209737,-0.050078392354244154,0.178,Non significatif,San José,Caldas
17777,2002,2.628013405156445,-0.05174194078004784,0.181,Non significatif,Supía,Caldas
17867,2002,3.837544485496347,0.41240463025387436,0.057,Non significatif,Victoria,Caldas
17873,2002,0.8496863256742276,0.2996160996114779,0.251,Non significatif,Villamaría,Caldas
17877,2002,1.9095851017530299,-0.07361049203994906,0.399,Non significatif,Viterbo,Caldas
18001,2002,3.770775179423054,0.4008634078614786,0.05,Non significatif,Florencia,Caquetá
18029,2002,5.901703230679844,3.2622582013875157,0.001,Haut-Haut,Albania,Caquetá
18094,2002,5.665407744564039,1.6065812682846314,0.016,Haut-Haut,Belén de los Andaquíes,Caquetá
18150,2002,4.710181191059122,1.419493066617475,0.004,Haut-Haut,Cartagena del Chairá,Caquetá
18205,2002,6.959629911647258,4.299500510240065,0.001,Haut-Haut,Curillo,Caquetá
18247,2002,5.452174150908971,1.2909348349715264,0.03,Haut-Haut,El Doncello,Caquetá
18256,2002,5.471670469368595,1.9394674770971227,0.005,Haut-Haut,El Paujíl,Caquetá
18410,2002,5.939050130756845,2.9391845800366396,0.001,Haut-Haut,La Montañita,Caquetá
18460,2002,5.752346697890548,2.9905476162381794,0.001,Haut-Haut,Milán,Caquetá
18479,2002,5.612067125538398,2.4214241820975904,0.001,Haut-Haut,Morelia,Caquetá
18592,2002,5.079743881769956,1.0072287497757804,0.042,Haut-Haut,Puerto Rico,Caquetá
18610,2002,5.924442146249613,2.303408815484238,0.004,Haut-Haut,San José del Fragua,Caquetá
18753,2002,5.286774498024552,1.681762523197307,0.006,Haut-Haut,San Vicente del Caguán,Caquetá
18756,2002,5.154613598793387,0.9010621226435511,0.072,Non significatif,Solano,Caquetá
18785,2002,6.520556320896484,3.902605412210358,0.001,Haut-Haut,Solita,Caquetá
18860,2002,7.088123120118302,4.392996944270002,0.001,Haut-Haut,Valparaíso,Caquetá
19001,2002,1.2316170463283054,0.056451884507052484,0.428,Non significatif,Popayán,Cauca
19022,2002,3.3256890713200535,0.08249391833547781,0.262,Non significatif,Almaguer,Cauca
19050,2002,3.641431263434909,0.29625944164126344,0.084,Non significatif,Argelia,Cauca
19075,2002,2.649363860415683,-0.01385734267018611,0.408,Non significatif,Balboa,Cauca
19100,2002,3.9020356445642457,0.06594180345744828,0.426,Non significatif,Bolívar,Cauca
19110,2002,3.9630748393167763,-0.15037780089118036,0.273,Non significatif,Buenos Aires,Cauca
19130,2002,3.6413067800289642,-0.13839485060404472,0.22,Non significatif,Cajibío,Cauca
19137,2002,2.1017198294312553,-0.03436911663519654,0.452,Non significatif,Caldono,Cauca
19142,2002,4.663253244120541,-0.7301074082565346,0.044,Atypique,Caloto,Cauca
19212,2002,3.424024469502348,0.07364388025320195,0.326,Non significatif,Corinto,Cauca
19256,2002,4.823372151848584,0.3216565040680236,0.271,Non significatif,El Tambo,Cauca
19290,2002,3.1837796694794323,0.06342810562063517,0.243,Non significatif,Florencia,Cauca
19300,2002,0.0,0.5525387394761292,0.19,Non significatif,Guachené,Cauca
19318,2002,4.189945710930353,0.7169602149201055,0.021,Haut-Haut,Guapi,Cauca
19355,2002,2.0034710293200093,0.1866270549284383,0.159,Non significatif,Inzá,Cauca
19364,2002,3.4602138860640657,0.014142293362600668,0.488,Non significatif,Jambaló,Cauca
19392,2002,4.5523944729023995,0.02826249455519835,0.498,Non significatif,La Sierra,Cauca
19397,2002,4.074124642956689,0.13855150726952983,0.345,Non significatif,La Vega,Cauca
19418,2002,5.213149475328793,0.8019927188718953,0.1,Non significatif,López de Micay,Cauca
19450,2002,3.79231480237548,0.1252049541410171,0.317,Non significatif,Mercaderes,Cauca
19455,2002,2.8699460024069725,-0.0046128278452932875,0.233,Non significatif,Miranda,Cauca
19473,2002,2.352971954170129,-0.023654815690222642,0.446,Non significatif,Morales,Cauca
19513,2002,1.3715848916928586,0.5764336025241349,0.045,Bas-Bas,Padilla,Cauca
19517,2002,2.180362983686433,-0.005905444765422131,0.48,Non significatif,Páez,Cauca
19532,2002,3.5765144790841643,0.05108889440863946,0.414,Non significatif,Patía,Cauca
19533,2002,5.415539491270644,2.1814832257316055,0.001,Haut-Haut,Piamonte,Cauca
19548,2002,2.0907503129146154,0.14724545029494934,0.187,Non significatif,Piendamó - Tunía,Cauca
19573,2002,1.2772851604574167,0.9138063485943361,0.005,Bas-Bas,Puerto Tejada,Cauca
19585,2002,3.3843021825433808,-0.11038381293725194,0.181,Non significatif,Puracé,Cauca
19622,2002,3.501007790504786,0.05430929771614252,0.396,Non significatif,Rosas,Cauca
19693,2002,4.052303726074089,0.038119857352229176,0.466,Non significatif,San Sebastián,Cauca
19698,2002,2.9979755021407146,-0.030679372856039052,0.193,Non significatif,Santander de Quilichao,Cauca
19701,2002,5.073952507492375,0.3744350247152012,0.258,Non significatif,Santa Rosa,Cauca
19743,2002,1.735051527651645,0.20465441885198196,0.205,Non significatif,Silvia,Cauca
19760,2002,2.6622398726626355,-0.031426160401023966,0.252,Non significatif,Sotará - Paispamba,Cauca
19780,2002,3.1822651055746483,0.01799939960732686,0.442,Non significatif,Suárez,Cauca
19785,2002,0.5685677624080309,-0.7425632590871805,0.109,Non significatif,Sucre,Cauca
19807,2002,3.6614491724363516,0.07108585153251867,0.388,Non significatif,Timbío,Cauca
19809,2002,5.288523293188134,1.140780990541785,0.038,Haut-Haut,Timbiquí,Cauca
19821,2002,3.0704057555209445,0.0030758602736451627,0.499,Non significatif,Toribío,Cauca
19824,2002,1.5863801685213936,0.29469970816289565,0.152,Non significatif,Totoró,Cauca
19845,2002,0.3559560482669826,0.5778756142606912,0.153,Non significatif,Villa Rica,Cauca
20001,2002,4.30100892347261,0.76321230940022,0.023,Haut-Haut,Valledupar,Cesar
20011,2002,3.291246898262121,0.025831657324055214,0.431,Non significatif,Aguachica,Cesar
20013,2002,5.332184084180077,1.5643259647837195,0.007,Haut-Haut,Agustín Codazzi,Cesar
20032,2002,4.489965417493815,0.17545242986975376,0.356,Non significatif,Astrea,Cesar
20045,2002,5.780865153415265,1.6773951623506467,0.014,Haut-Haut,Becerril,Cesar
20060,2002,4.1425395440541655,0.5515135123337338,0.057,Non significatif,Bosconia,Cesar
20175,2002,4.09373057042174,0.6847671417827603,0.018,Haut-Haut,Chimichagua,Cesar
20178,2002,5.32028156451696,1.2270554918008463,0.028,Haut-Haut,Chiriguaná,Cesar
20228,2002,5.217320019488008,1.7636763905825106,0.003,Haut-Haut,Curumaní,Cesar
20238,2002,5.316795914899294,1.1021362568312445,0.045,Haut-Haut,El Copey,Cesar
20250,2002,3.185358979254546,0.18639632286522057,0.019,Haut-Haut,El Paso,Cesar
20295,2002,3.2069070308436474,0.14255177495651028,0.073,Non significatif,Gamarra,Cesar
20310,2002,3.350536787517381,0.11416334973986066,0.2,Non significatif,González,Cesar
20383,2002,4.632999673323818,0.8306584251061375,0.038,Haut-Haut,La Gloria,Cesar
20400,2002,5.132121517215949,1.5232584043046107,0.005,Haut-Haut,La Jagua de Ibirico,Cesar
20443,2002,3.9171012665957106,0.5071748463284337,0.035,Haut-Haut,Manaure Balcón del Cesar,Cesar
20517,2002,5.869233410184074,1.8453270997027205,0.007,Haut-Haut,Pailitas,Cesar
20550,2002,5.091442219316782,1.0556823155533248,0.036,Haut-Haut,Pelaya,Cesar
20570,2002,4.997077784665536,1.3028109940265793,0.007,Haut-Haut,Pueblo Bello,Cesar
20614,2002,2.570348729034901,-0.027679560533592735,0.357,Non significatif,Río de Oro,Cesar
20621,2002,4.358518391781464,0.745022463302814,0.03,Haut-Haut,La Paz,Cesar
20710,2002,3.4051505624541125,0.09674148190454863,0.255,Non significatif,San Alberto,Cesar
20750,2002,4.673361681932937,0.8634846755518516,0.035,Haut-Haut,San Diego,Cesar
20770,2002,3.1057113015140816,0.020710889752428147,0.396,Non significatif,San Martín,Cesar
20787,2002,3.3498563186162955,0.29469108434657904,0.01,Haut-Haut,Tamalameque,Cesar
23001,2002,1.911470538372066,0.18748346035271957,0.184,Non significatif,Montería,Córdoba
23068,2002,2.4316015797445427,-0.05284161105942726,0.316,Non significatif,Ayapel,Córdoba
23079,2002,2.0914111991259245,0.09558098785664747,0.284,Non significatif,Buenavista,Córdoba
23090,2002,3.210653868737711,-0.010239331660238203,0.448,Non significatif,Canalete,Córdoba
23162,2002,0.8404072855918554,1.0295270567950394,0.01,Bas-Bas,Cereté,Córdoba
23168,2002,1.5631727158220234,0.5008705445936122,0.041,Bas-Bas,Chimá,Córdoba
23182,2002,1.2584305949860088,0.24016099739478286,0.251,Non significatif,Chinú,Córdoba
23189,2002,1.060427072178138,0.9183017506303158,0.01,Bas-Bas,Ciénaga de Oro,Córdoba
23300,2002,1.0734790132596153,0.9367008951324618,0.008,Bas-Bas,Cotorra,Córdoba
23350,2002,0.8066174564651056,0.15738215793142246,0.362,Non significatif,La Apartada,Córdoba
23417,2002,1.3058537645609125,0.6455369622835233,0.029,Bas-Bas,Lorica,Córdoba
23419,2002,2.4378264572193706,-0.017024978101132217,0.453,Non significatif,Los Córdobas,Córdoba
23464,2002,2.2702130823230737,0.219673637748333,0.048,Bas-Bas,Momil,Córdoba
23466,2002,4.63577787592892,0.35069796661219815,0.229,Non significatif,Montelíbano,Córdoba
23500,2002,2.2572894710381104,0.22389968850613945,0.048,Bas-Bas,Moñitos,Córdoba
23555,2002,2.2082236492777843,0.13288990395396894,0.174,Non significatif,Planeta Rica,Córdoba
23570,2002,2.080610441156544,0.21127504415954457,0.112,Non significatif,Pueblo Nuevo,Córdoba
23574,2002,2.2526340229071375,0.13560734493660315,0.151,Non significatif,Puerto Escondido,Córdoba
23580,2002,4.942505529403694,1.1034973290272665,0.02,Haut-Haut,Puerto Libertador,Córdoba
23586,2002,0.7126719585621198,0.7561969035380661,0.065,Non significatif,Purísima de la Concepción,Córdoba
23660,2002,1.2475605959153016,0.44909753813365794,0.112,Non significatif,Sahagún,Córdoba
23670,2002,2.870585559036158,-0.012709555371034244,0.028,Atypique,San Andrés de Sotavento,Córdoba
23672,2002,0.48121182505960347,0.6384602935550856,0.12,Non significatif,San Antero,Córdoba
23675,2002,2.1294006959313228,0.38629740288987663,0.008,Bas-Bas,San Bernardo del Viento,Córdoba
23678,2002,1.2279530669389782,0.7905186238006328,0.014,Bas-Bas,San Carlos,Córdoba
23682,2002,2.9552044414085676,0.03441637316634721,0.125,Non significatif,San José de Uré,Córdoba
23686,2002,1.3029963189839722,0.6890657862445837,0.022,Bas-Bas,San Pelayo,Córdoba
23807,2002,5.130759286744729,1.2116349128306843,0.02,Haut-Haut,Tierralta,Córdoba
23815,2002,1.0051208287234348,0.15889731131956822,0.349,Non significatif,Tuchín,Córdoba
23855,2002,5.4886096633001875,0.8029080790163211,0.123,Non significatif,Valencia,Córdoba
25001,2002,2.4938252735837665,0.2225889676957919,0.005,Bas-Bas,Agua de Dios,Cundinamarca
25019,2002,4.440987480180895,0.16587825366433234,0.356,Non significatif,Albán,Cundinamarca
25035,2002,1.5571709239039988,-0.022285625435712438,0.486,Non significatif,Anapoima,Cundinamarca
25040,2002,2.028588746990614,0.08449569907614281,0.324,Non significatif,Anolaima,Cundinamarca
25053,2002,3.7401275746989824,0.04169093233363443,0.444,Non significatif,Arbeláez,Cundinamarca
25086,2002,4.028588072998209,0.5070909771289975,0.052,Non significatif,Beltrán,Cundinamarca
25095,2002,3.2816735780048285,0.11889303404223657,0.152,Non significatif,Bituima,Cundinamarca
25099,2002,0.6653932068688048,1.7552293859477697,0.001,Bas-Bas,Bojacá,Cundinamarca
25120,2002,4.363446631494322,0.8062438947224594,0.02,Haut-Haut,Cabrera,Cundinamarca
25123,2002,0.40533694254218716,1.0269920651040025,0.028,Bas-Bas,Cachipay,Cundinamarca
25126,2002,0.0,2.465535421477836,0.001,Bas-Bas,Cajicá,Cundinamarca
25148,2002,4.704611616924589,1.398341878053213,0.003,Haut-Haut,Caparrapí,Cundinamarca
25151,2002,1.2669866216383456,0.35041388230671716,0.156,Non significatif,Cáqueza,Cundinamarca
25154,2002,0.3315044797201982,1.700029247660864,0.003,Bas-Bas,Carmen de Carupa,Cundinamarca
25168,2002,5.449404860226183,0.6244311685813191,0.184,Non significatif,Chaguaní,Cundinamarca
25175,2002,0.09407525312060018,2.419155608065943,0.001,Bas-Bas,Chía,Cundinamarca
25178,2002,1.5723375726045334,0.48910294223116396,0.044,Bas-Bas,Chipaque,Cundinamarca
25181,2002,0.5844008313600917,0.9500768892629798,0.029,Bas-Bas,Choachí,Cundinamarca
25183,2002,0.6654857596643511,1.3055163105371237,0.007,Bas-Bas,Chocontá,Cundinamarca
25200,2002,0.0,2.498447238061152,0.001,Bas-Bas,Cogua,Cundinamarca
25214,2002,0.023897156620744476,2.4670134571275804,0.001,Bas-Bas,Cota,Cundinamarca
25224,2002,0.0,2.362951260548931,0.001,Bas-Bas,Cucunubá,Cundinamarca
25245,2002,2.1381910589860262,0.412669690289718,0.007,Bas-Bas,El Colegio,Cundinamarca
25258,2002,6.5901464082327434,3.249920374713227,0.001,Haut-Haut,El Peñón,Cundinamarca
25260,2002,0.0,2.209320415692905,0.001,Bas-Bas,El Rosal,Cundinamarca
25269,2002,0.12369575284271378,1.3136781608336552,0.018,Bas-Bas,Facatativá,Cundinamarca
25279,2002,2.134294563769098,0.002280679771654508,0.492,Non significatif,Fómeque,Cundinamarca
25281,2002,2.197369123338156,0.12368732796411243,0.197,Non significatif,Fosca,Cundinamarca
25286,2002,0.10030226980567504,2.309315473035757,0.001,Bas-Bas,Funza,Cundinamarca
25288,2002,0.49634204626326,1.670470045803013,0.002,Bas-Bas,Fúquene,Cundinamarca
25290,2002,0.7724589165512055,-0.7023089116034912,0.109,Non significatif,Fusagasugá,Cundinamarca
25293,2002,2.3280599522356367,-0.17235317524745514,0.111,Non significatif,Gachalá,Cundinamarca
25295,2002,0.0,2.2498176445778424,0.001,Bas-Bas,Gachancipá,Cundinamarca
25297,2002,2.565695113165531,0.09545483538626204,0.064,Non significatif,Gachetá,Cundinamarca
25299,2002,2.9726858884556044,-0.005040765324249301,0.444,Non significatif,Gama,Cundinamarca
25307,2002,0.5849776979395083,1.0400017528371188,0.021,Bas-Bas,Girardot,Cundinamarca
25312,2002,0.8091597071485532,0.7808672715359407,0.043,Bas-Bas,Granada,Cundinamarca
25317,2002,0.42444882544025697,1.825248400368458,0.001,Bas-Bas,Guachetá,Cundinamarca
25320,2002,2.842557886530948,0.0006247068042620382,0.113,Non significatif,Guaduas,Cundinamarca
25322,2002,0.6376979885404707,1.4461516790185676,0.004,Bas-Bas,Guasca,Cundinamarca
25324,2002,3.060451517891887,-0.07485395888027115,0.07,Non significatif,Guataquí,Cundinamarca
25326,2002,0.0,1.6809043040910059,0.005,Bas-Bas,Guatavita,Cundinamarca
25328,2002,4.411026720445782,0.16571425538490236,0.358,Non significatif,Guayabal de Síquima,Cundinamarca
25335,2002,3.492013789919432,0.019821072490592728,0.456,Non significatif,Guayabetal,Cundinamarca
25339,2002,4.027921518955098,-0.2514516781649055,0.175,Non significatif,Gutiérrez,Cundinamarca
25368,2002,3.4298752751661334,0.126241247977941,0.225,Non significatif,Jerusalén,Cundinamarca
25372,2002,3.05775206010901,-0.04838436497397437,0.156,Non significatif,Junín,Cundinamarca
25377,2002,0.4190458526779242,1.623066026721652,0.002,Bas-Bas,La Calera,Cundinamarca
25386,2002,1.178661358120209,0.6080397686148804,0.05,Non significatif,La Mesa,Cundinamarca
25394,2002,7.501669922376788,3.773691362567909,0.003,Haut-Haut,La Palma,Cundinamarca
25398,2002,5.033934578070348,1.7211020360725242,0.003,Haut-Haut,La Peña,Cundinamarca
25402,2002,0.8142271323208806,0.305254169687784,0.252,Non significatif,La Vega,Cundinamarca
25407,2002,0.0827076935870461,1.863298848544097,0.002,Bas-Bas,Lenguazaque,Cundinamarca
25426,2002,0.8771499558403961,0.7516558052398572,0.045,Bas-Bas,Machetá,Cundinamarca
25430,2002,0.0,2.3583034716219213,0.001,Bas-Bas,Madrid,Cundinamarca
25436,2002,1.8842378143065008,0.3127256847184399,0.073,Non significatif,Manta,Cundinamarca
25438,2002,5.4154965734544875,0.41159937201786945,0.282,Non significatif,Medina,Cundinamarca
25473,2002,0.03495262074748182,2.163387705281669,0.001,Bas-Bas,Mosquera,Cundinamarca
25483,2002,0.9362395855576178,0.7372115738128623,0.044,Bas-Bas,Nariño,Cundinamarca
25486,2002,0.0,2.498447238061152,0.001,Bas-Bas,Nemocón,Cundinamarca
25488,2002,0.3616675021171694,0.690421707405155,0.102,Non significatif,Nilo,Cundinamarca
25489,2002,4.13897810154402,0.526429767288777,0.06,Non significatif,Nimaima,Cundinamarca
25491,2002,2.0120528362669567,-0.14270574120521298,0.266,Non significatif,Nocaima,Cundinamarca
